,ID,X,Y,geometry,buffer_1,buffer_2,buffer_3,0,1,5,7,11,2,8,4
0,1,116.585049,23.415959,POINT (457606.3507007839 2589628.526419907),"POLYGON ((458106.3507007839 2589628.526419907, 458103.94306412 2589579.517849742, 458096.7433409855 2589530.981258899, 458084.82086865 2589483.38408128, 458068.2904670395 2589437.184703725, 458047.3113329581 2589392.828051494, 458022.0855069351 2589350.741303397, 457992.8559274653 2589311.329777826, 457959.9040913772 2589274.973029314, 457923.5473428657 2589242.021193226, 457884.1358172937 2589212.791613756, 457842.0490691969 2589187.565787733, 457797.6924169664 2589166.586653652, 457751.4930394111 2589150.056252041, 457703.895861792 2589138.133779706, 457655.3592709487 2589130.934056571, 457606.3507007839 2589128.526419907, 457557.3421306191 2589130.934056571, 457508.8055397758 2589138.133779706, 457461.2083621566 2589150.056252041, 457415.0089846014 2589166.586653652, 457370.6523323709 2589187.565787733, 457328.5655842741 2589212.791613756, 457289.1540587021 2589242.021193226, 457252.7973101906 2589274.973029314, 457219.8454741025 2589311.329777826, 457190.6158946326 2589350.741303397, 457165.3900686097 2589392.828051494, 457144.4109345283 2589437.184703725, 457127.8805329178 2589483.38408128, 457115.9580605823 2589530.981258899, 457108.7583374478 2589579.517849742, 457106.3507007839 2589628.526419907, 457108.7583374478 2589677.534990072, 457115.9580605823 2589726.071580915, 457127.8805329178 2589773.668758534, 457144.4109345283 2589819.86813609, 457165.3900686097 2589864.22478832, 457190.6158946326 2589906.311536417, 457219.8454741025 2589945.723061989, 457252.7973101906 2589982.079810501, 457289.1540587021 2590015.031646589, 457328.5655842741 2590044.261226058, 457370.6523323709 2590069.487052082, 457415.0089846014 2590090.466186163, 457461.2083621566 2590106.996587773, 457508.8055397758 2590118.919060109, 457557.3421306191 2590126.118783243, 457606.3507007839 2590128.526419907, 457655.3592709487 2590126.118783243, 457703.895861792 2590118.919060109, 457751.4930394111 2590106.996587773, 457797.6924169664 2590090.466186163, 457842.0490691969 2590069.487052082, 457884.1358172937 2590044.261226058, 457923.5473428657 2590015.031646589, 457959.9040913772 2589982.079810501, 457992.8559274653 2589945.723061989, 458022.0855069351 2589906.311536417, 458047.3113329581 2589864.22478832, 458068.2904670395 2589819.86813609, 458084.82086865 2589773.668758534, 458096.7433409855 2589726.071580915, 458103.94306412 2589677.534990072, 458106.3507007839 2589628.526419907))","POLYGON ((458606.3507007839 2589628.526419907, 458601.5354274561 2589530.509279578, 458587.1359811871 2589433.436097891, 458563.2910365161 2589338.241742653, 458530.2302332952 2589245.842987542, 458488.2719651323 2589157.129683082, 458437.8203130864 2589072.956186888, 458379.3611541466 2588994.133135744, 458313.4574819704 2588921.419638721, 458240.7439849476 2588855.515966544, 458161.9209338035 2588797.056807605, 458077.7474376099 2588746.605155559, 457989.034133149 2588704.646887396, 457896.6353780383 2588671.586084175, 457801.4410228 2588647.741139504, 457704.3678411135 2588633.341693235, 457606.3507007839 2588628.526419907, 457508.3335604543 2588633.341693235, 457411.2603787678 2588647.741139504, 457316.0660235294 2588671.586084175, 457223.6672684188 2588704.646887396, 457134.9539639579 2588746.605155559, 457050.7804677643 2588797.056807605, 456971.9574166202 2588855.515966544, 456899.2439195974 2588921.419638721, 456833.3402474212 2588994.133135744, 456774.8810884813 2589072.956186888, 456724.4294364355 2589157.129683082, 456682.4711682726 2589245.842987542, 456649.4103650517 2589338.241742653, 456625.5654203807 2589433.436097891, 456611.1659741117 2589530.509279578, 456606.3507007839 2589628.526419907, 456611.1659741117 2589726.543560237, 456625.5654203807 2589823.616741924, 456649.4103650517 2589918.811097162, 456682.4711682726 2590011.209852273, 456724.4294364355 2590099.923156733, 456774.8810884813 2590184.096652927, 456833.3402474212 2590262.919704071, 456899.2439195974 2590335.633201094, 456971.9574166202 2590401.53687327, 457050.7804677643 2590459.99603221, 457134.9539639579 2590510.447684256, 457223.6672684188 2590552.405952419, 457316.0660235294 2590585.46675564, 457411.2603787677 2590609.311700311, 457508.3335604543 2590623.71114658, 457606.3507007839 2590628.526419907, 457704.3678411135 2590623.71114658, 457801.4410228 2590609.311700311, 457896.6353780383 2590585.46675564, 457989.034133149 2590552.405952419, 458077.7474376099 2590510.447684256, 458161.9209338035 2590459.99603221, 458240.7439849476 2590401.53687327, 458313.4574819704 2590335.633201094, 458379.3611541466 2590262.919704071, 458437.8203130864 2590184.096652927, 458488.2719651323 2590099.923156733, 458530.2302332952 2590011.209852273, 458563.2910365161 2589918.811097162, 458587.1359811871 2589823.616741924, 458601.5354274561 2589726.543560237, 458606.3507007839 2589628.526419907))","POLYGON ((459606.3507007839 2589628.526419907, 459596.7201541283 2589432.492139248, 459567.9212615904 2589238.345775875, 459520.2313722483 2589047.957065398, 459454.1097658065 2588863.159555177, 459370.1932294806 2588685.732946255, 459269.289925389 2588517.385953868, 459152.3716075094 2588359.73985158, 459020.564263157 2588214.312857534, 458875.1372691112 2588082.505513182, 458717.4911668231 2587965.587195302, 458549.1441744359 2587864.683891211, 458371.7175655141 2587780.767354885, 458186.9200552928 2587714.645748443, 457996.5313448161 2587666.955859101, 457802.384981443 2587638.156966563, 457606.3507007839 2587628.526419907, 457410.3164201248 2587638.156966563, 457216.1700567516 2587666.955859101, 457025.7813462749 2587714.645748443, 456840.9838360537 2587780.767354885, 456663.5572271319 2587864.683891211, 456495.2102347447 2587965.587195302, 456337.5641324566 2588082.505513182, 456192.1371384108 2588214.312857534, 456060.3297940584 2588359.73985158, 455943.4114761788 2588517.385953868, 455842.5081720872 2588685.732946255, 455758.5916357613 2588863.159555177, 455692.4700293195 2589047.957065398, 455644.7801399774 2589238.345775875, 455615.9812474395 2589432.492139248, 455606.3507007839 2589628.526419907, 455615.9812474395 2589824.560700567, 455644.7801399774 2590018.707063939, 455692.4700293195 2590209.095774416, 455758.5916357613 2590393.893284637, 455842.5081720872 2590571.319893559, 455943.4114761788 2590739.666885946, 456060.3297940584 2590897.312988235, 456192.1371384108 2591042.73998228, 456337.5641324566 2591174.547326633, 456495.2102347447 2591291.465644512, 456663.5572271319 2591392.368948604, 456840.9838360537 2591476.28548493, 457025.7813462749 2591542.407091372, 457216.1700567516 2591590.096980714, 457410.3164201248 2591618.895873252, 457606.3507007839 2591628.526419907, 457802.384981443 2591618.895873252, 457996.5313448161 2591590.096980714, 458186.9200552928 2591542.407091372, 458371.7175655141 2591476.28548493, 458549.1441744359 2591392.368948604, 458717.4911668231 2591291.465644512, 458875.1372691112 2591174.547326633, 459020.564263157 2591042.73998228, 459152.3716075094 2590897.312988235, 459269.289925389 2590739.666885946, 459370.1932294806 2590571.319893559, 459454.1097658065 2590393.893284637, 459520.2313722483 2590209.095774416, 459567.9212615903 2590018.707063939, 459596.7201541283 2589824.560700567, 459606.3507007839 2589628.526419907))",2158.0,4024.0,1735.0,1947.0,136.0,0.0,0.0,0.0
1,2,116.609023,23.404292,POINT (460052.1899543617 2588330.058934925),"POLYGON ((460552.1899543617 2588330.058934925, 460549.7823176978 2588281.05036476, 460542.5825945633 2588232.513773917, 460530.6601222278 2588184.916596298, 460514.1297206173 2588138.717218742, 460493.1505865359 2588094.360566512, 460467.9247605129 2588052.273818415, 460438.6951810431 2588012.862292843, 460405.743344955 2587976.505544331, 460369.3865964435 2587943.553708243, 460329.9750708715 2587914.324128774, 460287.8883227747 2587889.09830275, 460243.5316705442 2587868.119168669, 460197.332292989 2587851.588767059, 460149.7351153698 2587839.666294723, 460101.1985245265 2587832.466571589, 460052.1899543617 2587830.058934925, 460003.1813841969 2587832.466571589, 459954.6447933536 2587839.666294723, 459907.0476157345 2587851.588767059, 459860.8482381792 2587868.119168669, 459816.4915859487 2587889.09830275, 459774.4048378519 2587914.324128774, 459734.9933122799 2587943.553708243, 459698.6365637684 2587976.505544331, 459665.6847276803 2588012.862292843, 459636.4551482105 2588052.273818415, 459611.2293221875 2588094.360566512, 459590.2501881061 2588138.717218742, 459573.7197864956 2588184.916596298, 459561.7973141601 2588232.513773917, 459554.5975910256 2588281.05036476, 459552.1899543617 2588330.058934925, 459554.5975910256 2588379.06750509, 459561.7973141601 2588427.604095933, 459573.7197864956 2588475.201273552, 459590.2501881061 2588521.400651107, 459611.2293221875 2588565.757303338, 459636.4551482105 2588607.844051435, 459665.6847276803 2588647.255577006, 459698.6365637684 2588683.612325518, 459734.9933122799 2588716.564161606, 459774.4048378519 2588745.793741076, 459816.4915859487 2588771.019567099, 459860.8482381792 2588791.99870118, 459907.0476157345 2588808.529102791, 459954.6447933536 2588820.451575126, 460003.1813841969 2588827.651298261, 460052.1899543617 2588830.058934925, 460101.1985245265 2588827.651298261, 460149.7351153698 2588820.451575126, 460197.332292989 2588808.529102791, 460243.5316705442 2588791.99870118, 460287.8883227747 2588771.019567099, 460329.9750708715 2588745.793741076, 460369.3865964435 2588716.564161606, 460405.743344955 2588683.612325518, 460438.6951810431 2588647.255577006, 460467.9247605129 2588607.844051435, 460493.1505865359 2588565.757303338, 460514.1297206173 2588521.400651107, 460530.6601222278 2588475.201273552, 460542.5825945633 2588427.604095933, 460549.7823176978 2588379.06750509, 460552.1899543617 2588330.058934925))","POLYGON ((461052.1899543617 2588330.058934925, 461047.3746810339 2588232.041794595, 461032.9752347649 2588134.968612908, 461009.1302900939 2588039.77425767, 460976.069486873 2587947.375502559, 460934.1112187101 2587858.662198099, 460883.6595666643 2587774.488701905, 460825.2004077244 2587695.665650761, 460759.2967355482 2587622.952153738, 460686.5832385254 2587557.048481562, 460607.7601873813 2587498.589322622, 460523.5866911877 2587448.137670576, 460434.8733867268 2587406.179402413, 460342.4746316161 2587373.118599192, 460247.2802763779 2587349.273654521, 460150.2070946913 2587334.874208252, 460052.1899543617 2587330.058934925, 459954.1728140321 2587334.874208252, 459857.0996323456 2587349.273654521, 459761.9052771073 2587373.118599192, 459669.5065219966 2587406.179402413, 459580.7932175357 2587448.137670576, 459496.6197213421 2587498.589322622, 459417.796670198 2587557.048481562, 459345.0831731752 2587622.952153738, 459279.179500999 2587695.665650761, 459220.7203420592 2587774.488701905, 459170.2686900133 2587858.662198099, 459128.3104218504 2587947.375502559, 459095.2496186295 2588039.77425767, 459071.4046739585 2588134.968612908, 459057.0052276895 2588232.041794595, 459052.1899543617 2588330.058934925, 459057.0052276895 2588428.076075254, 459071.4046739585 2588525.149256941, 459095.2496186295 2588620.343612179, 459128.3104218504 2588712.74236729, 459170.2686900133 2588801.45567175, 459220.7203420592 2588885.629167944, 459279.179500999 2588964.452219088, 459345.0831731752 2589037.165716111, 459417.796670198 2589103.069388288, 459496.6197213421 2589161.528547227, 459580.7932175357 2589211.980199273, 459669.5065219966 2589253.938467436, 459761.9052771073 2589286.999270657, 459857.0996323455 2589310.844215328, 459954.1728140321 2589325.243661597, 460052.1899543617 2589330.058934925, 460150.2070946913 2589325.243661597, 460247.2802763778 2589310.844215328, 460342.4746316161 2589286.999270657, 460434.8733867268 2589253.938467436, 460523.5866911877 2589211.980199273, 460607.7601873813 2589161.528547227, 460686.5832385253 2589103.069388288, 460759.2967355482 2589037.165716111, 460825.2004077244 2588964.452219088, 460883.6595666643 2588885.629167944, 460934.1112187101 2588801.45567175, 460976.069486873 2588712.74236729, 461009.1302900939 2588620.343612179, 461032.9752347649 2588525.149256941, 461047.3746810339 2588428.076075254, 461052.1899543617 2588330.058934925))","POLYGON ((462052.1899543617 2588330.058934925, 462042.5594077061 2588134.024654265, 462013.7605151682 2587939.878290893, 461966.0706258261 2587749.489580416, 461899.9490193843 2587564.692070195, 461816.0324830584 2587387.265461273, 461715.1291789668 2587218.918468886, 461598.2108610872 2587061.272366597, 461466.4035167348 2586915.845372552, 461320.976522689 2586784.038028199, 461163.3304204009 2586667.11971032, 460994.9834280137 2586566.216406228, 460817.5568190919 2586482.299869902, 460632.7593088706 2586416.17826346, 460442.370598394 2586368.488374118, 460248.2242350208 2586339.68948158, 460052.1899543617 2586330.058934925, 459856.1556737026 2586339.68948158, 459662.0093103294 2586368.488374118, 459471.6205998528 2586416.17826346, 459286.8230896315 2586482.299869902, 459109.3964807097 2586566.216406228, 458941.0494883225 2586667.11971032, 458783.4033860344 2586784.038028199, 458637.9763919886 2586915.845372552, 458506.1690476362 2587061.272366597, 458389.2507297566 2587218.918468886, 458288.347425665 2587387.265461273, 458204.4308893391 2587564.692070195, 458138.3092828973 2587749.489580416, 458090.6193935552 2587939.878290893, 458061.8205010173 2588134.024654265, 458052.1899543617 2588330.058934925, 458061.8205010173 2588526.093215584, 458090.6193935552 2588720.239578957, 458138.3092828973 2588910.628289434, 458204.4308893391 2589095.425799655, 458288.347425665 2589272.852408577, 458389.2507297566 2589441.199400964, 458506.1690476362 2589598.845503252, 458637.9763919886 2589744.272497298, 458783.4033860344 2589876.07984165, 458941.0494883225 2589992.99815953, 459109.3964807097 2590093.901463621, 459286.8230896315 2590177.817999947, 459471.6205998528 2590243.939606389, 459662.0093103294 2590291.629495731, 459856.1556737026 2590320.428388269, 460052.1899543617 2590330.058934925, 460248.2242350208 2590320.428388269, 460442.370598394 2590291.629495731, 460632.7593088706 2590243.939606389, 460817.5568190919 2590177.817999947, 460994.9834280137 2590093.901463621, 461163.3304204009 2589992.99815953, 461320.976522689 2589876.07984165, 461466.4035167348 2589744.272497298, 461598.2108610872 2589598.845503252, 461715.1291789668 2589441.199400964, 461816.0324830584 2589272.852408577, 461899.9490193843 2589095.425799655, 461966.0706258261 2588910.628289434, 462013.7605151681 2588720.239578957, 462042.5594077061 2588526.093215584, 462052.1899543617 2588330.058934925))",2170.0,3946.0,788.0,2275.0,423.0,398.0,0.0,0.0
2,3,116.608594,23.377914,POINT (460000.4367036904 2585409.948763818),"POLYGON ((460500.4367036904 2585409.948763818, 460498.0290670266 2585360.940193653, 460490.8293438921 2585312.40360281, 460478.9068715565 2585264.806425191, 460462.3764699461 2585218.607047636, 460441.3973358646 2585174.250395405, 460416.1715098417 2585132.163647308, 460386.9419303718 2585092.752121736, 460353.9900942837 2585056.395373225, 460317.6333457723 2585023.443537137, 460278.2218202003 2584994.213957667, 460236.1350721035 2584968.988131644, 460191.778419873 2584948.008997562, 460145.5790423177 2584931.478595952, 460097.9818646985 2584919.556123616, 460049.4452738552 2584912.356400482, 460000.4367036904 2584909.948763818, 459951.4281335257 2584912.356400482, 459902.8915426824 2584919.556123616, 459855.2943650632 2584931.478595952, 459809.0949875079 2584948.008997562, 459764.7383352774 2584968.988131644, 459722.6515871806 2584994.213957667, 459683.2400616086 2585023.443537137, 459646.8833130972 2585056.395373225, 459613.9314770091 2585092.752121736, 459584.7018975392 2585132.163647308, 459559.4760715163 2585174.250395405, 459538.4969374348 2585218.607047636, 459521.9665358244 2585264.806425191, 459510.0440634888 2585312.40360281, 459502.8443403543 2585360.940193653, 459500.4367036904 2585409.948763818, 459502.8443403543 2585458.957333983, 459510.0440634888 2585507.493924826, 459521.9665358244 2585555.091102445, 459538.4969374348 2585601.29048, 459559.4760715163 2585645.647132231, 459584.7018975392 2585687.733880328, 459613.9314770091 2585727.1454059, 459646.8833130972 2585763.502154411, 459683.2400616086 2585796.453990499, 459722.6515871806 2585825.683569969, 459764.7383352774 2585850.909395992, 459809.0949875079 2585871.888530074, 459855.2943650632 2585888.418931684, 459902.8915426824 2585900.34140402, 459951.4281335257 2585907.541127154, 460000.4367036904 2585909.948763818, 460049.4452738552 2585907.541127154, 460097.9818646985 2585900.34140402, 460145.5790423177 2585888.418931684, 460191.778419873 2585871.888530074, 460236.1350721035 2585850.909395992, 460278.2218202003 2585825.683569969, 460317.6333457723 2585796.453990499, 460353.9900942837 2585763.502154411, 460386.9419303718 2585727.1454059, 460416.1715098417 2585687.733880328, 460441.3973358646 2585645.647132231, 460462.3764699461 2585601.29048, 460478.9068715565 2585555.091102445, 460490.8293438921 2585507.493924826, 460498.0290670266 2585458.957333983, 460500.4367036904 2585409.948763818))","POLYGON ((461000.4367036904 2585409.948763818, 460995.6214303626 2585311.931623489, 460981.2219840937 2585214.858441802, 460957.3770394226 2585119.664086564, 460924.3162362017 2585027.265331453, 460882.3579680388 2584938.552026992, 460831.906315993 2584854.378530798, 460773.4471570532 2584775.555479655, 460707.543484877 2584702.841982631, 460634.8299878541 2584636.938310455, 460556.00693671 2584578.479151515, 460471.8334405164 2584528.027499469, 460383.1201360555 2584486.069231307, 460290.7213809449 2584453.008428086, 460195.5270257066 2584429.163483415, 460098.45384402 2584414.764037146, 460000.4367036904 2584409.948763818, 459902.4195633609 2584414.764037146, 459805.3463816743 2584429.163483415, 459710.152026436 2584453.008428086, 459617.7532713254 2584486.069231307, 459529.0399668645 2584528.027499469, 459444.8664706709 2584578.479151515, 459366.0434195268 2584636.938310455, 459293.3299225039 2584702.841982631, 459227.4262503277 2584775.555479655, 459168.9670913879 2584854.378530798, 459118.5154393421 2584938.552026992, 459076.5571711792 2585027.265331453, 459043.4963679583 2585119.664086564, 459019.6514232872 2585214.858441802, 459005.2519770183 2585311.931623489, 459000.4367036904 2585409.948763818, 459005.2519770183 2585507.965904147, 459019.6514232872 2585605.039085834, 459043.4963679583 2585700.233441073, 459076.5571711792 2585792.632196183, 459118.5154393421 2585881.345500644, 459168.9670913879 2585965.518996838, 459227.4262503277 2586044.342047981, 459293.3299225039 2586117.055545005, 459366.0434195268 2586182.959217181, 459444.8664706709 2586241.418376121, 459529.0399668645 2586291.870028167, 459617.7532713254 2586333.828296329, 459710.152026436 2586366.88909955, 459805.3463816743 2586390.734044221, 459902.4195633609 2586405.13349049, 460000.4367036904 2586409.948763818, 460098.45384402 2586405.13349049, 460195.5270257065 2586390.734044221, 460290.7213809449 2586366.88909955, 460383.1201360555 2586333.828296329, 460471.8334405164 2586291.870028167, 460556.00693671 2586241.418376121, 460634.8299878541 2586182.959217181, 460707.543484877 2586117.055545005, 460773.4471570532 2586044.342047981, 460831.906315993 2585965.518996838, 460882.3579680388 2585881.345500644, 460924.3162362017 2585792.632196183, 460957.3770394226 2585700.233441073, 460981.2219840937 2585605.039085834, 460995.6214303626 2585507.965904147, 461000.4367036904 2585409.948763818))","POLYGON ((462000.4367036904 2585409.948763818, 461990.8061570348 2585213.914483159, 461962.0072644969 2585019.768119786, 461914.3173751549 2584829.379409309, 461848.195768713 2584644.581899088, 461764.2792323871 2584467.155290166, 461663.3759282955 2584298.808297779, 461546.4576104159 2584141.162195491, 461414.6502660635 2583995.735201445, 461269.2232720177 2583863.927857093, 461111.5771697296 2583747.009539213, 460943.2301773424 2583646.106235121, 460765.8035684206 2583562.189698795, 460581.0060581994 2583496.068092354, 460390.6173477227 2583448.378203012, 460196.4709843496 2583419.579310474, 460000.4367036904 2583409.948763818, 459804.4024230313 2583419.579310474, 459610.2560596582 2583448.378203012, 459419.8673491815 2583496.068092354, 459235.0698389602 2583562.189698795, 459057.6432300385 2583646.106235121, 458889.2962376513 2583747.009539213, 458731.6501353632 2583863.927857093, 458586.2231413174 2583995.735201445, 458454.415796965 2584141.162195491, 458337.4974790853 2584298.808297779, 458236.5941749937 2584467.155290166, 458152.6776386679 2584644.581899088, 458086.556032226 2584829.379409309, 458038.866142884 2585019.768119786, 458010.0672503461 2585213.914483159, 458000.4367036904 2585409.948763818, 458010.0672503461 2585605.983044477, 458038.866142884 2585800.12940785, 458086.556032226 2585990.518118327, 458152.6776386679 2586175.315628548, 458236.5941749937 2586352.74223747, 458337.4974790853 2586521.089229857, 458454.415796965 2586678.735332145, 458586.2231413174 2586824.162326191, 458731.6501353632 2586955.969670543, 458889.2962376513 2587072.887988423, 459057.6432300385 2587173.791292515, 459235.0698389602 2587257.707828841, 459419.8673491815 2587323.829435282, 459610.2560596582 2587371.519324624, 459804.4024230313 2587400.318217163, 460000.4367036904 2587409.948763818, 460196.4709843496 2587400.318217163, 460390.6173477227 2587371.519324624, 460581.0060581994 2587323.829435282, 460765.8035684206 2587257.707828841, 460943.2301773424 2587173.791292515, 461111.5771697296 2587072.887988423, 461269.2232720177 2586955.969670543, 461414.6502660635 2586824.162326191, 461546.4576104159 2586678.735332145, 461663.3759282955 2586521.089229857, 461764.2792323871 2586352.74223747, 461848.195768713 2586175.315628548, 461914.3173751549 2585990.518118327, 461962.0072644969 2585800.12940785, 461990.8061570348 2585605.983044477, 462000.4367036904 2585409.948763818))",2166.0,6993.0,475.0,366.0,0.0,0.0,0.0,0.0
3,4,116.619452,23.376546,POINT (461109.6775125783 2585255.535851272),"POLYGON ((461609.6775125783 2585255.535851272, 461607.2698759144 2585206.527281107, 461600.0701527799 2585157.990690264, 461588.1476804444 2585110.393512645, 461571.6172788339 2585064.194135089, 461550.6381447524 2585019.837482859, 461525.4123187295 2584977.750734762, 461496.1827392596 2584938.33920919, 461463.2309031715 2584901.982460679, 461426.8741546601 2584869.03062459, 461387.4626290881 2584839.801045121, 461345.3758809913 2584814.575219098, 461301.0192287608 2584793.596085016, 461254.8198512055 2584777.065683406, 461207.2226735863 2584765.14321107, 461158.6860827431 2584757.943487936, 461109.6775125783 2584755.535851272, 461060.6689424135 2584757.943487936, 461012.1323515702 2584765.14321107, 460964.535173951 2584777.065683406, 460918.3357963957 2584793.596085016, 460873.9791441652 2584814.575219098, 460831.8923960684 2584839.801045121, 460792.4808704964 2584869.03062459, 460756.124121985 2584901.982460679, 460723.1722858969 2584938.33920919, 460693.942706427 2584977.750734762, 460668.7168804041 2585019.837482859, 460647.7377463226 2585064.194135089, 460631.2073447122 2585110.393512645, 460619.2848723767 2585157.990690264, 460612.0851492421 2585206.527281107, 460609.6775125783 2585255.535851272, 460612.0851492421 2585304.544421437, 460619.2848723767 2585353.08101228, 460631.2073447122 2585400.678189899, 460647.7377463226 2585446.877567454, 460668.7168804041 2585491.234219685, 460693.942706427 2585533.320967782, 460723.1722858969 2585572.732493354, 460756.124121985 2585609.089241865, 460792.4808704964 2585642.041077953, 460831.8923960684 2585671.270657423, 460873.9791441652 2585696.496483446, 460918.3357963957 2585717.475617527, 460964.535173951 2585734.006019138, 461012.1323515702 2585745.928491474, 461060.6689424135 2585753.128214608, 461109.6775125783 2585755.535851272, 461158.6860827431 2585753.128214608, 461207.2226735863 2585745.928491474, 461254.8198512055 2585734.006019138, 461301.0192287608 2585717.475617527, 461345.3758809913 2585696.496483446, 461387.4626290881 2585671.270657423, 461426.8741546601 2585642.041077953, 461463.2309031715 2585609.089241865, 461496.1827392596 2585572.732493354, 461525.4123187295 2585533.320967782, 461550.6381447524 2585491.234219685, 461571.6172788339 2585446.877567454, 461588.1476804444 2585400.678189899, 461600.0701527799 2585353.08101228, 461607.2698759144 2585304.544421437, 461609.6775125783 2585255.535851272))","POLYGON ((462109.6775125783 2585255.535851272, 462104.8622392504 2585157.518710942, 462090.4627929815 2585060.445529256, 462066.6178483104 2584965.251174017, 462033.5570450895 2584872.852418907, 461991.5987769266 2584784.139114446, 461941.1471248808 2584699.965618252, 461882.687965941 2584621.142567108, 461816.7842937648 2584548.429070085, 461744.0707967419 2584482.525397909, 461665.2477455979 2584424.066238969, 461581.0742494042 2584373.614586923, 461492.3609449433 2584331.65631876, 461399.9621898327 2584298.595515539, 461304.7678345944 2584274.750570869, 461207.6946529078 2584260.3511246, 461109.6775125783 2584255.535851272, 461011.6603722487 2584260.3511246, 460914.5871905622 2584274.750570869, 460819.3928353238 2584298.595515539, 460726.9940802132 2584331.65631876, 460638.2807757523 2584373.614586923, 460554.1072795587 2584424.066238969, 460475.2842284146 2584482.525397909, 460402.5707313917 2584548.429070085, 460336.6670592155 2584621.142567108, 460278.2079002757 2584699.965618252, 460227.7562482299 2584784.139114446, 460185.797980067 2584872.852418907, 460152.7371768461 2584965.251174017, 460128.892232175 2585060.445529256, 460114.4927859061 2585157.518710942, 460109.6775125783 2585255.535851272, 460114.4927859061 2585353.552991601, 460128.892232175 2585450.626173288, 460152.7371768461 2585545.820528526, 460185.797980067 2585638.219283637, 460227.7562482299 2585726.932588098, 460278.2079002757 2585811.106084291, 460336.6670592155 2585889.929135435, 460402.5707313917 2585962.642632458, 460475.2842284146 2586028.546304635, 460554.1072795587 2586087.005463575, 460638.2807757523 2586137.45711562, 460726.9940802132 2586179.415383783, 460819.3928353238 2586212.476187004, 460914.5871905621 2586236.321131675, 461011.6603722487 2586250.720577944, 461109.6775125783 2586255.535851272, 461207.6946529078 2586250.720577944, 461304.7678345944 2586236.321131675, 461399.9621898327 2586212.476187004, 461492.3609449433 2586179.415383783, 461581.0742494042 2586137.45711562, 461665.2477455979 2586087.005463575, 461744.0707967419 2586028.546304635, 461816.7842937648 2585962.642632458, 461882.687965941 2585889.929135435, 461941.1471248808 2585811.106084291, 461991.5987769266 2585726.932588098, 462033.5570450895 2585638.219283637, 462066.6178483104 2585545.820528526, 462090.4627929815 2585450.626173288, 462104.8622392504 2585353.552991601, 462109.6775125783 2585255.535851272))","POLYGON ((463109.6775125783 2585255.535851272, 463100.0469659226 2585059.501570613, 463071.2480733847 2584865.35520724, 463023.5581840427 2584674.966496763, 462957.4365776008 2584490.168986542, 462873.520041275 2584312.74237762, 462772.6167371834 2584144.395385233, 462655.6984193037 2583986.749282944, 462523.8910749513 2583841.322288899, 462378.4640809055 2583709.514944546, 462220.8179786174 2583592.596626667, 462052.4709862302 2583491.693322575, 461875.0443773085 2583407.776786249, 461690.2468670872 2583341.655179807, 461499.8581566105 2583293.965290465, 461305.7117932374 2583265.166397927, 461109.6775125783 2583255.535851272, 460913.6432319192 2583265.166397927, 460719.496868546 2583293.965290465, 460529.1081580693 2583341.655179807, 460344.3106478481 2583407.776786249, 460166.8840389263 2583491.693322575, 459998.5370465391 2583592.596626667, 459840.890944251 2583709.514944546, 459695.4639502052 2583841.322288899, 459563.6566058528 2583986.749282944, 459446.7382879732 2584144.395385233, 459345.8349838816 2584312.74237762, 459261.9184475557 2584490.168986542, 459195.7968411138 2584674.966496763, 459148.1069517718 2584865.35520724, 459119.3080592339 2585059.501570613, 459109.6775125783 2585255.535851272, 459119.3080592339 2585451.570131931, 459148.1069517718 2585645.716495304, 459195.7968411138 2585836.105205781, 459261.9184475557 2586020.902716002, 459345.8349838816 2586198.329324924, 459446.7382879732 2586366.676317311, 459563.6566058528 2586524.322419599, 459695.4639502052 2586669.749413645, 459840.890944251 2586801.556757997, 459998.5370465391 2586918.475075877, 460166.8840389263 2587019.378379968, 460344.3106478481 2587103.294916295, 460529.1081580693 2587169.416522736, 460719.496868546 2587217.106412078, 460913.6432319192 2587245.905304616, 461109.6775125783 2587255.535851272, 461305.7117932374 2587245.905304616, 461499.8581566105 2587217.106412078, 461690.2468670872 2587169.416522736, 461875.0443773085 2587103.294916295, 462052.4709862302 2587019.378379968, 462220.8179786174 2586918.475075877, 462378.4640809055 2586801.556757997, 462523.8910749513 2586669.749413645, 462655.6984193037 2586524.322419599, 462772.6167371834 2586366.676317311, 462873.520041275 2586198.329324924, 462957.4365776008 2586020.902716002, 463023.5581840427 2585836.105205781, 463071.2480733847 2585645.716495304, 463100.0469659226 2585451.570131931, 463109.6775125783 2585255.535851272))",2156.0,493.0,1825.0,5152.0,220.0,0.0,154.0,0.0
